Q8NB12	Q9H5J0
Q9BR01-1	Q9UPT6-1
P55884-1	E9PGE5
Q9UPY8-1	P50222
Q8WWW0-1	Q92624
B0QYN7	Q9Y2F9-2
A8MT33	Q86T90-1
Q96IQ9-1	Q08117-2
P55040	P60409
Q9NVV9-1	Q86SE5-1
Q6ZSB9-1	Q8N680
Q9BRA0-1	P86480
P25786-1	Q9BYV2-1
Q9NZD8-1	Q99471-1
A8MUN0	Q5T754
Q13064	Q3LI66
Q3SY84	Q8N6Y0-1
Q9NRD5-1	Q14919-1
Q6P1J9	Q8N6L0
I3L3J2	Q96JS3
Q8N3L3	P17024
Q9BWG6-1	Q7Z3S9-1
O95678	Q5JTD0-1
Q6PIY7-1	Q13137-1
Q8WTP8-1	Q9Y2D8-2
Q9H0W8-1	O75031-1
Q15125	Q96IV6-1
P40692-1	O15055-1
Q06455-4	O43597
Q9Y6H1	Q6A162
P22794-1	Q04941-1
O15173-1	P01031
P60328	P60411-1
Q9H169-2	Q9NX47
Q01844-1	P16860
P53365-1	Q969L2
Q14CN2-1	Q9NY72
Q96N58	Q8TF50
H7C112	Q6ZPD8
Q13064	P50221-1
Q96EZ8-1	E9PGW9
Q03014	P26371
Q13875-3	Q9BYR9
Q15323	Q9BUD6
P21695-1	B3EWG3
Q02930-4	P60410
Q9H5Z6-2	Q8N6Y0-1
P0CW20	P61236-2
Q8N684-1	Q9BV90
O43765	P58549
P50548-1	Q96EZ8-1
O60883	Q8NHS1
Q7Z5V6-2	C9J9W2
Q9H5X1-1	O76071
O43781-2	Q9H8Y8-1
P43220	Q8IUG1
Q9NZD4	Q9Y2B5-1
Q8TBB0-1	Q8WYH8-1
A0A087WUI6	Q9C0F3
P36508-1	Q8TF50
O15169-1	Q13137-1
Q13829-1	Q96MH2
P55040	Q8IYA8-1
O00635	Q8N3F0-1
Q08AI6-1	Q8IXB3
Q969G3-1	Q9NPJ6-1
G3XAK1	Q8WV19
O60733-1	Q8TAP6-1
Q15560-1	Q8N8K9-1
Q9NX63	Q9Y512
Q0VD86-1	Q96HA8-1
U3KQK0	Q75WM6
O60341-1	Q13287
O95273-1	Q9ULM2
Q3KNW5	Q8TBE7
Q8IUQ4-1	Q9UJV9
P41223-1	P50222
Q96HA1-2	P36406-1
Q8IUQ4-2	Q96B01-1
B0QYN7	P22234-1
Q9NPG2	P48775
J3KQU5	Q5VT66-1
Q9UKI2	Q9UKI2
O43741-1	Q8N5R6-4
P01375	Q6NSX1
Q9H2C2	Q9NUH8-1
Q9BYR5	P60370
Q8NEA6-1	Q9UMX1-1
P79522-1	O75525-1
Q99598	Q9BRK4
Q3LI66	Q7L5A3-1
P02008	Q5VWX1
P0CL80-1	ensembl:ENST00000463439.1
Q99541	Q9BSY9-1
Q04941-1	Q86VR2-1
Q9NZD8-1	P42772-1
Q9NZF1	A0A0C3SFZ9
Q15287-1	Q16629-1
Q7Z2K6-1	Q9UBD6
Q3LI59	Q6PEX3
P23528	P60709
Q96EL3	Q9NVV9-1
Q8NG50-1	Q96HT8
P09067	Q96ED9-2
P17024	Q8WW24
Q99819	Q9BTT4
Q02930-4	Q93062-3
Q9UBV7	Q15323
P13349	Q9UKJ5
P02686-2	O15194-2
P60331	Q5TA79
O75031-1	Q92785-1
Q92625-1	Q92753-1
Q9UL45-1	Q9H8W4
Q969L2	Q9ULP0-2
Q96BH1	Q4G0X4
A0A087WZ82	Q96HV5
O75604-1	Q5JR59-3
Q9NNX1-2	P14373-1
Q6ZU52-1	P63010-2
A5D8V6	Q8IUC3
P25786-1	P40692-1
Q08043	Q6ZUT1-3
Q8TCE9-1	Q3MII6-1
ensembl:ENSP00000476265.1	Q8N5A5-2
ensembl:ENST00000596799.1	P60411-1
P61968	Q96B26
Q96HA8-1	A0A0C4DGT9
Q8IUS5	Q9NUH8-1
P62191-1	Q16401-1
Q9BXJ8-1	Q13520
Q8TAP4-1	Q9Y6D9-1
Q96HL8-1	Q5HYK7-2
P15622-3	Q96MT8-3
Q9Y605	P07951-2
P08247-1	P39905-1
ensembl:ENST00000562306.5	Q5JR59-3
A0A024R0Y4	Q96T49-1
Q5SQN1-1	Q96K19-5
Q9UI95	Q9UPG8
Q13214-2	P59991
O95816-1	O95816-1
Q15038-1	Q96KP6-1
ensembl:ENST00000472999.5	G5E962
O14770-4	Q8IWZ5-1
O14879	O14879
P59990	O60269
Q96H86-1	Q9UGI0
Q12837-1	Q9BSH5
Q9Y223-1	Q5T749
Q08117-2	Q6P1W5-2
Q96M95-2	Q9UJV3-2
O43586-1	Q09161
Q9UKJ5	P60328
Q9UHR6	Q9Y265-1
P25800-1	Q7Z353-1
Q99757	P63010-2
Q8TCA0-1	O96006
Q96LM5	Q99471-1
Q7Z7F0-3	Q9UHX1-4
O75379-1	Q9H6H4-1
Q16874	Q5TA77
F8WBZ3	P60508
Q8NEC5	Q6L8H2
P40222	Q8NA61-2
Q8IY26	Q96FX9
Q4LDR2	Q9HBV2
Q9Y371-1	Q9UI14
P28838-1	Q8N9N5-2
O43439-4	Q9GZV8
O00559-1	Q6ZUI0
Q8WWB5-1	Q7Z699
O43251-10	Q6P1W5-2
O60504-1	Q9H788-2
P28702-3	Q12800-1
O95848	Q04864-2
O14633	P60411-1
O43251-3	Q9Y5V3-1
P14373-1	Q14657
Q8IVW4-1	Q9UGI0
ensembl:ENSP00000462298.1	Q6PJG9
Q52LG2	Q53HV7-2
Q7L5A3-1	Q9BUZ4-1
Q86YD7	Q99471-1
P32242	Q3MIV0
C9JKN6	Q9Y5Y7
Q13572-1	Q12933-1
B8A4K4	Q5T754
O15160-1	Q6PJQ5
Q15973-3	O15294-3
Q96LL9	Q96PQ1-1
Q9NQG6-1	Q9UMX0-2
Q6UXX9-2	P60371
Q12800-1	O43189-1
Q9Y5E9-1	Q9ULX6
O76082-1	Q3LI67
Q86YM7-1	Q6PIF2
Q9NWZ3-1	Q96FA3
Q53FV1	Q9BXJ8-1
O75031-1	P13994
Q9NZD8-1	P60891-1
P12314-1	Q9NS64
Q14533	P50222
Q14849-1	Q9HD26-2
Q969E8	Q9BVG8-5
Q5PSV4-1	Q96EZ8-1
Q4KMG9-1	Q969K7-1
B2RUZ4	Q9Y3Q0-1
P51687	Q96LZ2
A0A0J9YW04	Q6ZU52-1
Q96T60-1	Q9UID6
O95201	Q9BZW7-1
Q9BVK8-1	Q5T700-1
Q96BI3-1	Q96G30
A0A087WU67	P60410
Q9BSR8	Q8TDT2
P55081	Q9Y2J4-1
Q9Y4Y9-1	P62306
Q8N6F7-1	Q9NZN8-1
O43681	Q7Z589-5
O95393	P43629-1
O95214-1	Q9NY72
G5E9M4	Q53HL2
ensembl:ENSP00000476265.1	P40617
P09917-1	Q8IYJ2-2
Q8NA61-2	Q8N6Y0-1
O15400-1	O43889-2
Q9UL33-1	O43617-1
P13647	P08779
Q13596-1	Q9NZJ6
P26678	Q92838-1
A0PK00	Q15125
F6XHT0	Q9H2K0
Q9BYQ4	P17024
Q86VR2-1	Q8IXM6-1
H0YH91	Q7L2Z9
Q8NI38-1	Q99895
A8MT70-3	Q99750
Q6L8G8	Q8WUK0-1
Q5BIX2	Q96N16-1
Q15025-1	Q9H0R8-1
A0A0C4DG37	P26371
O43559	Q0VD86-1
Q15973-3	Q5H9K5
P24863-1	Q49A26
Q3LI72	Q3LI76
Q9GZT8-1	Q15645-1
Q15654-1	Q8NEC5
Q6UX27-3	O95471-1
Q8TAU3-1	P51114-2
Q14192-1	Q8ND83-2
P57075-2	Q969V4
A0PK00	Q9NZD1-1
Q0VD86-1	Q12837-1
P37268-1	Q3SXY8-1
P0C7H8	P16144-2
Q9BXJ1-1	Q9BZL1
Q9Y5B8-1	A8MW99
P07237	Q9P121-3
Q96HA8-1	Q9NVV9-1
P48775	Q9H8S9-1
Q969K7-1	Q9Y680-2
ensembl:ENSP00000462298.1	P59990
P25791-1	P17568
P11474-1	Q9UBK2-1
P40222	P40222
O75506	Q8WUW1-1
O43189-1	Q6ZU52-1
Q9BXF9	Q3LI66
Q03154-1	Q99614
Q9NSI2-1	A6NEM1-1
Q6UX40-1	Q3ZAQ7-1
Q32MN6	ensembl:ENSP00000476265.1
Q9Y2J4-1	Q9Y2J4-1
Q5W5X9-3	Q68D86-1
Q08209-2	Q8IZW8
Q9BQY4	Q3LI66
P60410	Q969U6-1
Q9H257-3	Q9H2G9-1
P42575-1	P42575-1
P25791-1	Q9NYB9-2
Q9GZV7	Q3LI72
Q92843-1	Q96LC9-1
O43752-1	Q12846-1
Q5T754	P60411-1
P62328	P13196-1
Q14511-2	Q9NZC7-5
Q7Z6J0-1	P86479
Q8N2H4-1	Q8NBQ5
Q07627	Q9BYQ0
Q5T754	Q8IWZ5-1
Q9BYR5	O76081-6
Q9BWG6-1	Q8NG50-1
Q8WW24	Q8TF47-1
Q92993-1	Q9Y2I6-1
P0CL80-1	ensembl:ENST00000463439.1
Q9UFG5-1	Q2T9L4
Q8WWH4-1	Q9UBY5
Q9Y4X0-3	Q6UY14-1
Q53FV1	P48051
P0CE72	P12532-1
Q07627	Q9Y3S2
O15169-1	Q2TAC2-2
Q13596-1	Q96HR9-2
Q7L775	Q9BYV2-1
P50402	Q8N7W2-2
Q07002-2	Q86XT4
Q8WW24	Q96D03
P14678-2	Q3LI70
P26196	P60410
H0YDE2	Q9Y250-1
Q6P1W5-2	P86478
Q96MY7-2	Q8N6Y0-1
Q9BWT7-1	Q9BYQ3
O14964-1	Q7Z4N8-1
Q9NX76	Q9NZD8-1
P02533	Q3MIT2
P56282-1	P14618-1
Q92997-1	Q96MP8-2
P55040	Q9BRK4
Q9NPQ8-2	Q7Z6G3-2
O95967	A0A087WU50
P32969	Q9UKM9-1
Q8N9E0	P68400-1
Q96C03-1	Q7Z5P4-1
Q8TBP5	Q9NRQ5
P60409	Q6UXX9-2
Q9GZV1-1	Q8IX15-1
Q8IY81	Q16385-2
H0YHG0	O00148-1
O14512-1	Q9UJY1
Q8IYX8-1	Q9BRK4
Q96A09	Q5T6F2-1
Q9BSW2-1	Q8ND83-2
P49639	Q15654-1
Q7Z6R9	P60410
P41238	A8MTQ0
Q8TBE3	Q92520
P54852	Q8TBE3
O75603	Q9UBR4-2
P30281-1	Q00534
O75604-1	Q96CV9
P23763-3	P00387-1
O75920-1	Q9BUF7-2
Q96E29-1	Q15041-1
P09493-10	Q9Y6D9-1
Q9H0E2-1	Q6ZVM7-2
Q9P2F9	B8A4K4
O00560-1	Q92688-1
Q8N5M1	B8A4K4
Q8TAE8	Q9HB07
P50458	Q8NB15-2
A0A0J9YW04	Q9BRX5-1
Q9H4E5-1	Q9BYG5-1
Q5BJH2-2	P26951-1
S4R3B8	P60411-1
P04264	Q9BYV2-1
P42773	Q9BYU1
Q9NP98	O76011
O00459	Q6NUQ1
P48051	Q5TGU0-1
Q9NUM3-1	Q96BA8-1
P07951-2	P07951-2
Q9UHD9	Q2TAL6
Q13526	Q6A162
P09917-1	Q04864-2
Q9Y247	P24863-1
A0A0C4DGF2	P07954-1
Q8NHZ7	J3KNI5
Q7Z6J9-1	Q9NZQ3-3
P62851	O43829
O43602-2	P45984-1
Q8NB12	Q8NCP5-3
Q8N2H4-1	ensembl:ENSP00000405973.1
P23763-3	Q8N6L0
Q9UK11	Q9NQZ6-1
O95159	Q9BVX2-1
Q15637-4	Q96I25
Q96HA8-1	P49247
O00560-1	Q9NS64
P15884-3	Q6P597-1
P48146	Q6A162
Q5MJ10	Q53HL2
A0A087WUI2	Q9NPA8-1
A5D8V6	O15162-1
A0A0C4DFN3	Q5SR56-1
P25791-1	Q6UY14-1
Q8WXG8	P04271
Q6PEW1	P63165-1
Q9NS61-2	Q7Z5G4-1
Q92993-1	Q9NQM4
Q96SQ5-1	Q6ZN54-2
Q5T7W7-1	O95159
O76011	Q9H6L4-1
Q96A25-1	Q9UKR5
P55040	Q13064
Q14CZ7	Q6RW13-2
Q86YD7	Q96B26
Q08117-2	Q8NBZ0-1
P60520	P63167
Q03989-5	Q99750
O43559	Q6ZU52-1
P26371	Q8WTV0-2
Q8IYX8-1	Q6A162
Q96A09	Q08117-2
P59991	Q9P0T4
Q96IV0-1	Q2NL98
ensembl:ENST00000408966.4	Q15654-1
Q6P499-1	Q8TED1
B0QYN7	Q9H444
P60328	Q7Z7K2
Q8WWB5-1	Q9BYU1
P09917-1	Q9Y6D9-1
Q8TCE9-1	A8MW99
O75716	Q9NRY6
P14373-1	Q8IYR0
P61236-2	Q9UI95
Q9Y6W3	O15151-1
Q9Y228-1	Q8N6L0
Q08043	Q5JUK2-1
P26196	O43829
Q96NT3-2	P15622-3
Q9NUM3-1	Q3KNW5
Q9ULW3	H7C4R2
Q14533	Q15323
Q92608-1	Q9BWT7-1
P02652	A0PJX8
O60941-5	Q96EV8-1
A1L4H1-1	Q96BD8-1
P60604-1	Q9Y679-2
Q6L8G9	Q3SY46
O14964-1	Q969V4
P09603-1	Q07627
P49721	Q3SYF9
P29400-2	Q68D85
Q9NZC7-5	ensembl:ENST00000592560.1
P21964-1	Q6P5T0
O00264-1	O76071
P86478	Q8IYB5-2
P60891-1	P11908-2
P14136-1	Q13625-2
Q8TAP4-1	Q9UGI0
Q8NA92	Q9UBB9-1
P30281-1	Q9BT43
Q8TAF8	Q96FZ5-1
Q8N7X4	Q9UJ83-1
P60328	Q6P158-1
Q8NA61-2	P40692-1
A8MT69-2	Q9BYV2-1
Q00994-1	Q8WXG8
Q6P1W5-2	Q8WXE1-3
Q9P2F9	Q6P1L6-1
P43360	Q9UJV3-2
P01308-1	Q07627
Q9H0I2-1	Q9ULX6
O00560-1	Q9UPY8-1
O95398-2	Q6NVU6
A0A087WUI6	Q9Y250-1
B8A4K4	Q5T751
O15552	P27352-1
Q3LI67	Q6UY14-1
P07510-2	P60410
Q8NHW4-1	Q9NQX7-3
A1A5C7-2	Q15848
Q96HA8-1	Q03393
Q8TBB1-1	O95848
R4GND3	Q9BYR6
Q13526	P26367-1
P09601	Q8NEW7
P61018-1	Q9H3K6
Q9H0I2-1	Q9BYM8-1
P78424-1	Q9BUI4
P62508-2	P62195-1
P21145-1	Q8TBE3
Q96G21	P04271
P43353-1	P60370
Q9NYB9-2	Q8N4B1-1
P36639-2	Q53H54
O14933-1	Q9NWF9-2
O95561	P45984-1
Q9NRQ5	Q9NY72
Q9H3R5	O75409
Q9H788-2	G5E962
Q3MJ62	O15535-1
Q15560-1	A0A0C3SFZ9
O00295	Q5JR59-3
Q9BVK2-1	Q5JX71
ensembl:ENSP00000426769.1	Q14687-2
Q9UKJ5	Q6A162
P62993-1	Q13094
Q8TAU3-1	P14373-1
Q86U70-2	Q96A47
O95863	Q12933-1
P43358	Q4VCS5-2
Q16526	O15162-1
P02538	Q6A162
P43220	Q7Z3S9-1
P13807-1	Q5BKZ1-1
Q53FD0-2	Q9UJV3-2
Q3SY00-1	Q99750
O00560-1	Q13158
Q5T752	Q5TA81
Q96EQ0	P08887-1
Q00537-1	Q9C005
P31273	P50458
Q15735-2	ensembl:ENSP00000476265.1
O43759-2	O60664-1
Q6ZUT1-3	D6RF30
Q8N5A5-2	Q9UBB9-1
O94827-4	O43865-1
Q01081-1	P26368-2
Q5T752	Q5TA82
Q14687-2	ensembl:ENSP00000476265.1
Q5BJF2	O95377
Q5TA81	Q9BYQ6
Q9P2Z0	Q9BQ66
P62993-1	Q92558
Q9BYQ3	Q9UHI7
O43463-1	P60409
Q2TAL6	Q6NX45
P60709	P60709
P32969	Q52MB2
P48380-1	Q8HWS3
P26371	B8A4K4
Q96HR9-2	Q8IWU4-2
Q3LI64	Q96HR8-1
H7C3J6	Q9UPG8
P62829	Q9P287-1
Q9UHD9	Q9UIG4
B8A4K4	Q8IUB9
Q9UGY1	P60371
Q6DKK2	Q9NTX9
Q96HH6-1	J3KQ12
P59990	Q5T751
Q8TC57-1	P32243-2
Q5SQN1-4	Q6P2R3
Q96DX5-1	P12277
Q8WWC4	P55056
H0YKB7	B8A4K4
A0A0C4DGE8	Q6UY14-1
Q8WXF1-2	Q9Y250-1
P17661	Q08426-1
Q13895	Q6NX45
Q9Y230-1	Q9UDY4
Q9HC52	Q15742-1
O43167-1	Q9NQZ8
P05090	Q7Z7G2
P17152	Q8NEW7
Q8TC20-4	Q96HT8
Q9H0I2-1	J3KNQ4
Q9H5Z6-2	Q8IYA8-1
Q13011	Q13077-1
Q5W5X9-3	Q9Y5V3-1
O60341-1	O96006
A7MD48	Q9HAZ1
Q5T752	Q5TA81
Q96H72-1	P36021
P86478	P86480
Q6L8H2	O76003
Q07002-2	Q68D86-1
O75593	Q96M29
Q8IVT2	Q8N443-1
Q63HR2-5	Q9BTL3
P14373-1	Q96FN4-1
O00233-1	Q12933-1
Q8NEC5	Q9BYS1
Q96RJ6	Q99081-3
Q7RTU3	Q9BYR7
Q5T749	Q92625-1
Q8IVT2	Q9UL42
Q96MX0-1	Q9H169-2
O60828-1	ensembl:ENSP00000476265.1
Q96NT3-2	Q9Y6H3
Q9NQT4	Q8N720-1
Q9H2L4	O75459
P38936	P30279-1
A0A087WZ82	Q13520
Q8TEC5-1	Q9BRK4
Q9Y5R4	Q9Y5V3-1
Q01105-2	Q03923-2
P61978-1	Q8WWY3-1
Q9P0N9-1	Q9BUZ4-1
Q8IWZ5-1	P49639
Q9UJX0-2	P15884-3
Q53FD0-2	Q9NZQ3-3
Q13077-1	Q9HBE1-4
Q7Z2K6-1	O00501
B8A4K4	P29972-1
ensembl:ENSP00000476265.1	Q9UK41-1
O43709-1	Q9UI30-1
Q8TBE0-1	Q92997-1
Q8NEY1-5	Q15323
O15400-1	Q96KR6
O60941-5	Q8N6Y0-1
Q86Y07-1	P36382
O95870-1	Q99640-2
P40426-5	Q6PUV4
G5E943	Q8NEB5-3
Q8IWU4-2	Q96TC7-1
A1L4K1-1	Q14738-1
P61019-1	Q8NEG0
Q9Y580	Q96CN4-1
Q9Y228-1	O43586-1
O43889-2	Q8WUX9-1
P17661	P41219-1
Q6P1L5-1	P63167
Q9BYR3	Q9BYR9
B8A4K4	P08582-2
Q7Z2X4-3	Q99750
Q9Y4K3	Q9UGI0
Q5JQP4	P43365
O14647-3	Q969V4
Q8TD31-1	E9PGW9
P25786-1	Q2NL98
Q8WW24	Q9UKT9-1
P51687	Q96H20-1
Q8TAP4-1	Q06547-2
Q9BYR3	P49639
P25791-1	Q6NZ36-4
Q96D03	Q9NR81-1
A1KXE4-1	Q9UQM7-1
Q8N5A5-2	Q96BR9
P07947	Q9ULV8-1
Q92569-1	P61236-2
Q9HC52	Q12933-1
A0A0R4J2E8	Q9Y272-1
P14373-1	Q8TAU3-1
G5E9X2	Q8ND90
P15884-3	P21281
Q00994-1	Q9Y6A5
Q8TAC9-1	Q969F0
P13807-1	Q9UDV6
Q9UI47-1	Q3B820-1
P10276-1	P48443
O60568	Q15834
C9JKN6	O60883
Q96NC0	Q8TAP6-1
I3L0A0	O15173-1
P09067	Q13077-1
Q01628	P19397
Q9BVG8-5	Q9BYV2-1
O14653-1	Q3KNW5
O75593	P35548
B3SHH9	P54849-1
Q8IX15-1	O95365
Q7Z7G2	Q8IXM6-1
P43360	Q16619-2
Q8N184-1	Q9NYL2-2
P55081	Q8NHQ1-1
Q9BX10-1	Q9UHW5-1
Q8NE01-1	Q9BYR9
Q8WVX3-1	Q8TBG9-1
Q8TCE9-1	P51692
ensembl:ENSP00000426358.1	Q6UWW9
A0A0C4DGE8	Q13895
P07510-2	Q99750
O95817	Q96B67
P57075-2	Q9Y2W2
P78329-1	Q9BQ29
Q13895	P14373-1
Q08426-1	Q8WWF3
Q69YG0	Q96SA4-1
Q86TB9-1	Q9NZC7-5
H7BZ61	Q8IWZ5-1
A0A087X2F1	A1L4K1-1
A8MV65-2	P60411-1
Q9Y297-1	Q16621
Q6NSM0	Q9BYQ4
Q96N58	P60409
Q9NTJ5-1	Q15125
P24534	P26641-1
Q07820-1	Q9H3M0
Q7L775	Q9NRD5-1
Q8TAE8	Q86Y26-1
ensembl:ENSP00000405973.1	Q96Q45-2
Q96F15-1	A0A0B4J1R5
Q92563-1	Q9H0I2-1
O43741-1	P0CG21
P02585	Q86TI0-1
P0CG20	Q9BUH8
Q6ZU15	Q9H8Y8-1
ensembl:ENSP00000471914.1	Q6NUQ1
O14817	Q99750
O00155	O95292-1
P37198	P40222
P17036-1	Q9BUZ4-1
Q8IUQ4-1	Q9BSJ6-2
O75031-1	Q96NM4-3
Q6NZI2-1	Q9NVF7-1
Q9NRQ5	O00623
ensembl:ENSP00000426358.1	Q96LL3-1
Q08117-2	Q9BYP8
Q8NA61-2	P40692-1
A1A4F0-2	P50222
Q6ZP80-1	Q5JXX7
P0DP25	Q8NA72-3
Q969S0-1	Q96KR6
ensembl:ENSP00000471914.1	Q6NUQ1
P14373-1	Q15561-2
Q9NZ01-1	Q5SR56-1
Q06455-4	Q9BRR9-2
P32320	Q9H8Y8-1
P86481	Q8IUQ4-1
O60548	Q96LM6
Q9BU27	P50222
P50281	Q5JXX7
P11215-1	Q5JXX7
Q96NC0	Q9NQ86-1
P11441	Q9BYV2-1
Q5T7P2	P28799-1
Q8IVS8-1	ensembl:ENSP00000476265.1
P61601	Q86UW9-1
Q9BVJ6-1	Q15834
Q9UER7-1	P78317-1
Q9NUU6	Q13520
Q8TD06	Q9UHD9
Q9UP95-1	Q8IYB1
P10606	Q8IYA8-1
Q8NB12	Q3YBR2-1
Q64LD2-2	A1KXE4-1
A0A0C4DFT9	ensembl:ENSP00000476265.1
Q08209-2	Q96LZ3
Q8TBB1-2	Q96M63-1
P21145-1	P54849-1
P04196	O76081-6
Q9H081	Q6P1K2-1
Q6ZNH5	Q9BYQ3
Q9GZQ3	Q9Y6G5
A0A087WZ82	Q8WW43-1
P56557	Q9Y320-1
F8WBZ3	Q9P0T7
J3QR12	Q9Y6A5
P57086	Q8ND90
O75593	Q9Y6H3
Q13432-1	Q4VCS5-2
Q96QH2-2	Q2TAC2-2
P62306	Q9NSC5-1
Q8N2N9-4	Q92997-1
Q16795	Q3LI66
ensembl:ENST00000512390.1	Q15645-1
Q9BYR2	Q07627
B2RXF5	Q9UJV3-2
P09110-1	Q9BSK4
P56524-2	Q7Z3Y8
B1AHH4	Q8NA61-2
Q9UI47-1	Q9BQ95-1
Q86TG7-2	Q9BWD3
Q02930-4	Q3LI66
G3V3U5	Q15645-1
Q9UER7-1	Q8ND90
O14964-1	Q8WWB3-1
Q4LDR2	Q5T700-1
Q13618-1	Q53G59-1
A0A087WUI6	Q5T409
O43889-2	Q16617
Q15293-1	Q9BQ89
Q13200-1	P62191-1
Q14687-2	ensembl:ENSP00000476265.1
Q5TGU0-1	O15552
Q59EK9-3	Q9H6L4-1
Q5JTD7	Q6ZN55-1
Q9Y4Z0	O43586-1
Q13952-2	Q9UBE0-1
Q8N143	Q9BWT7-1
Q5TAP6	Q8TD16-2
Q7Z4N8-1	Q9P2M1-1
Q96Q77-1	Q53FD0-2
Q9BUZ4-1	O76013-2
A0A0C4DG37	Q99750
Q6PL45-2	P58418-3
Q8N9N5-2	Q96QF0-7
Q8IVS8-1	Q9NZV7
P26678	Q9BVX2-1
Q8NFW9-6	Q8TAB5
Q96MP8-2	Q04864-2
P60331	Q9BYR5
P82980	O95994
P30301	Q96CE8
P50222	Q8WVZ9
A0PK00	Q96HE8-2
O75716	Q15654-1
O43559	Q9NQX0-3
Q9BRK4	Q9H257-2
P19012-1	Q96CS2-1
P26447	P23297
P37235	P60411-1
H3BR45	Q15323
Q7Z3C6-3	Q14525
Q9H773	Q9H773
Q2M2Z5-1	Q9Y6A5
Q14192-1	P80217-2
P55040	Q9NQX0-3
Q99519	Q8IU89
P78329-1	Q13520
Q13520	Q99519
Q8N6Y0-1	Q9NPJ6-1
Q9HC98-1	Q6NX45
Q9Y5A6	Q9NRD5-1
Q8TAB5	Q8IY31-3
Q96FZ5-1	O15393-1
Q63HR2-5	Q96SQ5-1
Q9BYQ3	Q9NR46-1
Q9BSR8	Q5SR56-1
ensembl:ENST00000468662.5	Q96JC9-1
A0A087WTJ8	Q6A162
P55273	Q96G26
Q9H0I2-1	P49639
Q8IWZ5-1	Q9NUL5-4
Q13485	B0QYN7
O60725	Q13113
Q96HA8-1	Q9BYR8
Q16623-1	Q4LEZ3
Q9UJC3-1	Q9UJC3-1
O75800-1	B8A4K4
Q8NBD8	Q9Y282-1
O00560-1	Q9UL46
Q6FI81-1	Q9UHB4-1
P50222	Q8IWZ5-1
Q6GPH6-2	Q12933-1
O76011	Q3LI72
Q9UGJ1-2	Q15834
E7EWC5	P60410
Q6ZUT1-3	Q8TA86
A8MV65-2	Q3LHN2
Q9NTJ5-1	P30825
Q9UJX0-2	Q8N7W2-2
J3KNI5	P37198
P21145-1	O95471-1
O95967	Q9P121-3
Q16538-2	Q9UHD9
Q8IVS5	P47224
Q9BVK6	Q9H2L4
P49674	Q5T7W0-2
Q8WWP7	Q9NUH8-1
Q9C026-1	Q9UI08-2
Q9NWQ9	Q9HD42-1
P41182-1	Q8NCR6-1
Q3SY46	Q96PN8
O60941-5	Q8ND30-1
A8K8V0-1	P32856-2
Q96HB5-1	Q9UGI0
Q9NU19	Q5JR59-3
O94983-4	P0DP24
P35372-1	Q5W0B7
Q9BQ24-1	Q8IZR5-2
Q5MJ10	P62316-1
P51668	Q6ZNA4-2
Q07002-2	Q9UJV3-2
O00560-1	P02792
Q6NT76-1	Q9H832-1
O95983-2	Q9BYV2-1
O15160-1	Q719H9
Q9Y2H0-1	P43360
F8VRF7	Q7Z3S9-1
Q13541	Q8N720-1
P0DJD3-2	Q14011-1
Q14240-1	Q8WWB5-1
Q9BWW8	Q9UHA4-1
Q9Y272-1	O76011
O14633	Q6PEX3
Q8TAU3-1	O95273-1
O95363	Q9UKG1
O76011	Q86YP4-1
Q07960	Q6RW13-2
B8A4K4	Q15040
Q7L5A8-1	Q14973
G3V5E1	Q52LG2
P78382-1	Q8N9I0
Q9BU76-1	ensembl:ENSP00000476265.1
P78412	Q3SYF9
Q96S90-1	P26367-1
A0PJY2-1	Q99750
P0DI81-1	Q8IUR0
P56524-2	Q9H2G9-1
O95967	Q5T5B0
Q8TBE1	Q96HE8-2
Q9UBU8-2	Q96JM7-2
Q9BQ24-1	Q15041-1
Q63HK5	Q96N21-1
Q8N6L0	Q969F0
Q64LD2-2	Q8ND90
Q16621	Q9Y297-1
Q8NEC5	Q8IWZ5-1
O75496	P15622-3
Q15560-1	P50222
P48230	Q9NTQ9
O43741-1	Q9H079
O14777	Q9UBC2-3
Q92625-1	Q6IA69-1
O95231	Q6P1W5-2
Q8TAE8	Q6A162
P59991	P59991
Q96EZ8-1	Q96ED9-2
O76003	P53582
Q96ES7	O75528-1
Q15735-2	Q96EY1-3
Q8WUE5-1	P23759-2
Q15311	Q8N0S2-1
Q96JW4	Q96Q45-2
P0C7M6	Q9UHD9
O43593-1	Q9Y6H3
Q9UBU8-2	Q8WV44-1
O94929-2	Q9UKT9-1
Q9UHX1-4	Q9UHX1-2
P33552	Q9Y3Q8-1
Q96NZ9-1	P50222
P31321	Q13360-2
P36575-2	O14641
Q8TDQ4	J3KQ12
Q86V42-3	Q9NPA5-1
Q8IYX7	Q9BUH8
Q96JF0-2	P30825
Q13077-1	Q7RTU3
Q9HCS7	Q9UNP9-1
P61968	O15049
Q9UIV8-1	Q15700-1
Q9HCK0	Q9UER7-1
Q9H2S6-1	Q9BSE2
Q14119	P86480
Q15645-1	Q9Y2V0-2
Q99909-1	Q9BRT8-1
Q9NZQ3-3	O43639
O00139-5	Q659C4-1
Q96HA8-1	Q96AP0-1
O00560-1	P61457
Q12774-2	Q9NVG8-1
P57055-1	Q0VD86-1
Q96BJ3-1	Q96BK5-1
P14136-1	Q15323
Q63HR2-5	Q7Z6R9
